aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_codigo,manobra_nome,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,3,S76-CRZ-31,Luz de Aviso de Pressão de Combustível,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,4,S76-PWP-19,Falha no sistema de óleo do motor,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,5,S76-CKL-02,Aplicação de checklist anormal,PROCEDIMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,6,S76-TRE-02,Aproximação e pouso após anormalidade simples,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,7,S76-ELE-04,Falha em um gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,8,S76-AVI-04,Perda de referência de 26 VAC,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,9,S76-ELE-06,Falha no inversor,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,10,S76-AVI-01,Falha no sistema de dados de voo,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,11,S76-AVI-05,Perda do indicador primário de atitude em IMC,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,12,S76-AVI-02,Mau funcionamento do EFIS,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,13,S76-AFC-01,Falha no flight director,AFCS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,14,S76-AVI-03,Falha no sistema mestre de rádio,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,15,S76-PWP-18,Falha nos indicadores N1 ou Torque,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,16,S76-AFC-03,Falha no indicador TS,AFCS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,17,S76-SIS-04,Falha da bomba ou perda de pressão no sistema hidráulico principal,SISTEMAS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-03/12,"Sistemas Básicos, ECL e Anormalidades Simples",INICIAL,18,S76-ELE-02,Falha de alimentação – feeder / bateria no nariz,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,1,S76-CKL-01,Checklist e preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,2,S76-PRC-05,"Programação do GPS, HSI e EFIS",PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,3,S76-ACI-02,Procedimentos Normais IFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,4,S76-DEC-02,Uso do Diretor de Voo e Automação,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,5,S76-TRE-01T,Varredura instrumental primária e secundária em IFR básico,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,6,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,7,S76-AVI-01,Falha no sistema de dados de voo,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,8,S76-AVI-05,Perda do indicador primário de atitude em IMC,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,9,S76-AVI-02,Mau funcionamento do EFIS,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,10,S76-AFC-02,Falha no piloto automático,AFCS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,11,S76-AFC-01,Falha no flight director,AFCS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,12,S76-AVI-03,Falha no sistema mestre de rádio,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,13,S76-ELE-04,Falha em um gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,14,S76-AVI-04,Perda de referência de 26 VAC,AVIONICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,15,S76-ELE-06,Falha no inversor,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,16,S76-PWP-18,Falha nos indicadores N1 ou Torque,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,17,S76-AFC-03,Falha no indicador TS,AFCS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-04/12,"Automação, Aviônicos e Degradações Básicas",INICIAL,18,S76-CRZ-03,Recuperação Atitudes Anormais,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,1,S76-CKL-01,Checklist e preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,2,S76-PRC-05,"Programação do GPS, HSI e EFIS",PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,3,S76-ACI-02,Procedimentos Normais IFR,ACIONAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,4,S76-DEC-02,Uso do Diretor de Voo e Automação,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,5,S76-PRC-04,Decolagem por instrumentos (SID),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,6,S76-SUB-03,SID & STAR,SUBIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,7,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,8,S76-TRE-01T,Varredura instrumental primária e secundária em IFR básico,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,9,S76-TRE-01Y,Voo manual por instrumentos em condição normal,TREINAMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,10,S76-CRZ-03,Recuperação Atitudes Anormais,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,11,S76-DSC-01,Holding Pattern,DESCIDA,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,12,S76-POU-04,Aproximação RNAV (GPS),POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,13,S76-PRC-01,Aproximação de não precisão IFR (VOR/NDB),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,14,S76-PRC-03,Aproximação de precisão IFR (ILS/RNP),PROCEDIMENTOS,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,15,S76-POU-02A,Aproximação ILS,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,16,S76-POU-05,Aproximação VOR/NDB,POUSO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,17,S76-VOO-02,Aproximação perdida IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-05/12,IFR / Navegação Básico,INICIAL,18,S76-VOO-03,Arremetida IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,1,S76-CKL-02,Aplicação de checklist anormal,PROCEDIMENTO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,2,S76-CRZ-21,DECU – Falha Degradada,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,3,S76-CRZ-22,DECU – Falha Maior – Um Motor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,4,S76-CRZ-24,DECU – Falha Maior – Ambos os Motores,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,5,S76-PWP-17,Falha de motor em pairado 5 a 10 pés,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,6,S76-PWP-14,Falha de motor na decolagem – Categoria A,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,7,S76-PWP-15,Falha de motor na decolagem – Categoria B,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,8,S76-VOO-05,Pouso abortado,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,9,S76-CKL-04,ECL para DECU e falha de motor na decolagem/aproximação,PROCEDIMENTO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,10,S76-PWP-18,Falha nos indicadores N1 ou Torque,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,11,S76-CRZ-20A,Crossfeed Total após Falha de Motor,CRUZEIRO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,12,S76-PWP-16,Falha de motor durante o cruzeiro,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,13,S76-PWP-13,Falha de motor na aproximação – Categoria A,POWERPLANT,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,14,S76-PRC-02,Aproximação IFR com um motor inoperante (OEI),PROCEDIMENTOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,15,S76-VOO-01,Aproximação alternada – Categoria A,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,16,S76-DEC-03,Controle Geral IFR,DECOLAGEM,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,17,S76-CRZ-03,Recuperação Atitudes Anormais,CRUZEIRO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-06/12,OEI Decolagem/Aproximação / DECU,INICIAL,18,S76-VOO-06,Pouso monomotor – Categoria A ou B,VOO_BASICO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,1,S76-ELE-04,Falha em um gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,2,S76-ELE-05,Falha em ambos os geradores DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,3,S76-ELE-07,Sobretemperatura de gerador DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,4,S76-ELE-03,Falha no gerador AC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,5,S76-ELE-01,Falha de alimentação no barramento essencial DC,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,6,S76-ELE-06,Falha no inversor,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,7,S76-ELE-02,Falha de alimentação – feeder / bateria no nariz,ELETRICO,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,8,S76-SIS-04,Falha da bomba ou perda de pressão no sistema hidráulico principal,SISTEMAS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,9,S76-SIS-08,Perda de pressão no servo do rotor de cauda,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,10,S76-SIS-07,Atuador travado ou válvula de corte defeituosa,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,11,S76-SIS-01,Amortecedor dos comandos travado,SISTEMAS_MECANICOS,EMERGENCIA,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
SK76,SK76-I-07/12,Sistemas Específicos,INICIAL,12,S76-APR-46A,Indicação Insegura – Recolhimento do Trem,APROXIMACAO,PROCEDIMENTO_NORMAL,SK76,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
